fid,max0,max1,max10,max11,max12,max13,max14,max15,max16,max17,max18,max19,max2,max20,max21,max22,max23,max24,max25,max26,max27,max28,max29,max3,max30,max4,max5,max6,max7,max8,max9,mean0,mean1,mean10,mean11,mean12,mean13,mean14,mean15,mean16,mean17,mean18,mean19,mean2,mean20,mean21,mean22,mean23,mean24,mean25,mean26,mean27,mean28,mean29,mean3,mean30,mean4,mean5,mean6,mean7,mean8,mean9,min0,min1,min10,min11,min12,min13,min14,min15,min16,min17,min18,min19,min2,min20,min21,min22,min23,min24,min25,min26,min27,min28,min29,min3,min30,min4,min5,min6,min7,min8,min9,std0,std1,std10,std11,std12,std13,std14,std15,std16,std17,std18,std19,std2,std20,std21,std22,std23,std24,std25,std26,std27,std28,std29,std3,std30,std4,std5,std6,std7,std8,std9
t21,1.012454033,1.012447238,0.902473509,0.89394933,0.889114976,0.893576205,0.901772678,0.909781098,0.918560803,0.932501733,0.9559412,0.997572124,1.012502193,1.089237809,1.421923399,1.823853016,2.090065956,2.311098337,2.432466984,2.532405138,2.587301731,2.509431362,2.386937141,1.011668444,2.379050255,0.99529171,0.961877048,0.942449391,0.939114869,0.92791748,0.912595093,0.209465539,0.20943196,0.085105594,0.074252646,0.064321369,0.058555315,0.056473283,0.058565015,0.065504676,0.080504136,0.118128069,0.279841176,0.209485701,0.573085394,0.908679702,1.195953397,1.405448285,1.537560884,1.606747229,1.663694944,1.696416223,1.65389909,1.589743979,0.209203922,1.59063316,0.204899224,0.190578905,0.159448667,0.121574859,0.103069843,0.093511941,0.049072694,0.049152583,-0.025671272,-0.03654179,-0.047816329,-0.055104982,-0.058212787,-0.056634516,-0.050289769,-0.038382288,-0.015859388,0.048547428,0.049064327,0.222848386,0.376008779,0.410323828,0.417880297,0.428234428,0.441137075,0.456028849,0.464255303,0.452322483,0.433143944,0.048268761,0.429293692,0.041258238,0.032898005,0.008056481,-0.006610386,-0.013839475,-0.018197352,0.137282497,0.137289693,0.197287445,0.19567152,0.195078791,0.196648627,0.199342404,0.20250017,0.207031046,0.216193756,0.230725911,0.212216743,0.137276542,0.192475916,0.245690767,0.332734956,0.407548554,0.456602293,0.482215622,0.503348892,0.514230812,0.494469982,0.464612164,0.138312841,0.46492118,0.153725563,0.174880347,0.194338644,0.206644906,0.2050027,0.200374616
t22,0.862649024,0.862688839,0.915211737,0.902406096,0.895743191,0.900098622,0.911137342,0.917985618,0.922366083,0.939312696,0.97061938,1.013761163,0.862730503,1.150952697,1.529676199,1.940932393,2.236282587,2.434159517,2.53689456,2.628242254,2.67595911,2.575358868,2.423289776,0.865149319,2.41491437,0.907640159,0.956266284,0.981170356,0.974199355,0.953299642,0.931604385,0.259476337,0.259442132,0.144625791,0.131779633,0.119561328,0.112275227,0.109001578,0.11072068,0.119049756,0.13923233,0.197235257,0.396711166,0.259496539,0.716051073,1.066381947,1.352617583,1.551543999,1.670622743,1.727270489,1.774186574,1.79817512,1.743455258,1.664423455,0.259256788,1.655963028,0.257767391,0.251312702,0.228721223,0.192503394,0.167114035,0.154365243,0.054190509,0.054289915,-0.026583379,-0.037609395,-0.047806244,-0.054593273,-0.057273146,-0.055508554,-0.048852507,-0.037763972,-0.015906811,0.11844223,0.054178234,0.278193116,0.29985112,0.310502797,0.313484311,0.312674284,0.310191274,0.311303198,0.313225508,0.307052523,0.29878816,0.053165305,0.298259199,0.04256523,0.02976446,0.002894831,-0.007179854,-0.014463074,-0.019126223,0.180287033,0.18029776,0.256798781,0.255479889,0.25582556,0.258966331,0.263209837,0.267183985,0.271209254,0.27769763,0.284362442,0.242832986,0.180277184,0.202205756,0.244767999,0.331151259,0.405431208,0.453642217,0.47834977,0.49794211,0.507019315,0.484858725,0.451151644,0.182195927,0.447652031,0.206357277,0.23232524,0.251960262,0.264865355,0.265450448,0.260358685
t23,0.921896756,0.921917737,0.90202409,0.877184331,0.874874294,0.88617903,0.899195969,0.905421853,0.908905566,0.927413225,0.955688715,0.99122262,0.921885133,1.135439515,1.581710458,2.084364891,2.439784527,2.651551008,2.741221189,2.830145836,2.907299519,2.834215164,2.725661278,0.923072278,2.759780169,0.940686405,0.982520282,1.003050923,0.993822992,0.968404174,0.934049189,0.252135614,0.252095777,0.093423622,0.079910268,0.067321627,0.0597012,0.056266055,0.057460758,0.063955177,0.079071564,0.122318809,0.318720341,0.252160798,0.666446654,1.063127349,1.400511031,1.644160892,1.795494068,1.87294691,1.937002455,1.97252121,1.917198475,1.833976706,0.251664139,1.830634488,0.245076698,0.227798473,0.191336089,0.144035089,0.11610821,0.103504897,0.073681086,0.073770188,-0.027637661,-0.039529637,-0.051731326,-0.060416777,-0.064572565,-0.063161619,-0.05588147,-0.043230943,-0.017588383,0.078126408,0.07367041,0.288830578,0.344551265,0.372610241,0.388313591,0.402093053,0.415829301,0.433771819,0.440980315,0.434357047,0.424274087,0.072948895,0.425548673,0.061201274,0.038825091,0.007862381,-0.007156147,-0.014826422,-0.019755928,0.154889958,0.154897794,0.221858634,0.219629127,0.218629143,0.220134944,0.222761927,0.225341305,0.228251356,0.234486098,0.245127596,0.218211494,0.154882521,0.195936777,0.257006318,0.352548279,0.432821205,0.485242696,0.512738505,0.535034148,0.545544179,0.521136128,0.48384734,0.156158336,0.480118132,0.174621805,0.198695811,0.219564806,0.23246656,0.23127051,0.225740396
t24,0.898047328,0.898059547,0.887739778,0.876620591,0.869948626,0.873527944,0.879773736,0.885528088,0.896730125,0.920310736,0.953866184,0.99670589,0.898104608,1.191474795,1.581276178,2.022634745,2.318087101,2.487895489,2.604297161,2.690030336,2.731556177,2.647043228,2.516499043,0.900563955,2.500103235,0.928162396,0.958291471,0.969543755,0.960131347,0.935227334,0.906853735,0.265830053,0.26579271,0.128299758,0.11432354,0.101241788,0.093384686,0.089750823,0.090731816,0.097295767,0.113662006,0.159138979,0.351543682,0.265852545,0.679718747,1.048877568,1.358383391,1.578982582,1.714302809,1.781989134,1.83823298,1.869074638,1.816344266,1.738076178,0.265558156,1.733326476,0.262174724,0.250363527,0.220231393,0.178451114,0.15222011,0.139070766,0.059190746,0.059194457,-0.027112443,-0.038166728,-0.048937026,-0.056064438,-0.059349079,-0.05766632,-0.05067974,-0.038529728,-0.01658183,0.078697294,0.059198279,0.271120548,0.323230714,0.347654074,0.361900538,0.374315143,0.385332376,0.398533285,0.409839422,0.408313811,0.402859092,0.058980204,0.407206923,0.05935511,0.040651843,0.010344638,-0.006563765,-0.014157365,-0.019298885,0.180714193,0.180724627,0.253952295,0.250760656,0.249200731,0.250501305,0.252922937,0.255024943,0.257374227,0.263541178,0.274267333,0.237325732,0.180704999,0.193133631,0.237285362,0.332095985,0.415412923,0.470409352,0.499534501,0.522903188,0.534665661,0.513009299,0.47933311,0.182358767,0.477468964,0.204733725,0.231604137,0.253574117,0.26707305,0.265912143,0.259172086
t25,0.883275688,0.883255184,0.926081181,0.904245615,0.890423715,0.894014478,0.905040801,0.914097428,0.922221482,0.938632607,0.969937623,1.007637143,0.883302629,1.042662024,1.505746484,1.925885797,2.233247519,2.414946318,2.496362686,2.565786839,2.598905325,2.490495205,2.329366446,0.882160246,2.304335594,0.879167795,0.955092728,0.990808189,0.991193295,0.974453151,0.949866474,0.302934454,0.302908217,0.237725134,0.226799627,0.217994391,0.214610751,0.214216587,0.215724235,0.220010943,0.232639434,0.275928537,0.421054581,0.302948821,0.656035178,0.9178687,1.1351894,1.289413498,1.384454134,1.43124384,1.470317553,1.491427288,1.451410002,1.396296223,0.303573137,1.399285569,0.312754471,0.318003627,0.306001527,0.279874096,0.258933975,0.24709159,0.047196064,0.047248907,-0.025733313,-0.03631277,-0.045787137,-0.052077826,-0.055143524,-0.053697169,-0.047243316,-0.035797488,-0.015676867,0.067512147,0.04721814,0.231687829,0.282635212,0.312966317,0.333014637,0.349836558,0.365619779,0.385029137,0.403670847,0.40949595,0.411442429,0.046190739,0.422384024,0.035785813,0.02951834,0.008551407,-0.007452354,-0.013990653,-0.018414771,0.235382699,0.235393995,0.343239191,0.341888823,0.342483258,0.346198973,0.350222352,0.351905259,0.350938001,0.350035307,0.343913706,0.285883728,0.235373326,0.210078227,0.218257879,0.30139562,0.38150898,0.433976405,0.460568476,0.481904868,0.492753681,0.472858511,0.441807935,0.237916473,0.439399654,0.269919898,0.304147776,0.329308765,0.345890674,0.350363667,0.346668103
t26,0.905624747,0.90559876,0.953835189,0.939513803,0.932578206,0.938088059,0.946142137,0.949833632,0.951464474,0.964271486,0.991208792,1.031319141,0.905623019,1.085187793,1.324527383,1.765913129,2.075641632,2.286801577,2.412811756,2.516110897,2.576376677,2.515711069,2.422101736,0.907291949,2.442571878,0.927380085,0.992370188,1.018718839,1.013556719,0.995002389,0.972139478,0.261273503,0.261246337,0.169519056,0.157902508,0.148258599,0.143210998,0.141738352,0.143695781,0.149615592,0.163251866,0.195682447,0.33485054,0.261288212,0.576203439,0.852613944,1.090192071,1.263922203,1.372964348,1.428334517,1.47266666,1.497550222,1.4625537,1.413546887,0.26165473,1.418252364,0.265538516,0.260807192,0.238519868,0.208375918,0.191248728,0.180093099,0.02264907,0.02260346,-0.023750911,-0.033477925,-0.043352835,-0.049693737,-0.052638169,-0.05156526,-0.045300804,-0.036023214,-0.016586456,0.066813633,0.022540225,0.11010474,0.153550014,0.190004438,0.219490573,0.244517565,0.265381694,0.285557896,0.303617179,0.312313676,0.310528576,0.020356897,0.309157878,0.000778309,-0.00202071,-0.003003211,-0.006059958,-0.012784513,-0.016854797,0.217534558,0.217545081,0.29840803,0.297132363,0.29753856,0.300789386,0.304500874,0.306750789,0.307896899,0.310846105,0.315687192,0.27071107,0.217526861,0.194879627,0.179710406,0.247652963,0.323959738,0.377740447,0.408162909,0.433440516,0.448403907,0.435018073,0.412459627,0.219413679,0.416053945,0.243907355,0.271885297,0.29382039,0.307096278,0.306622725,0.301633042
t27,0.903978825,0.903969228,1.012001991,0.996898353,0.987408698,0.990973532,0.995302558,0.991333604,0.98417604,0.978610992,0.979954481,1.015624166,0.90400809,1.212628007,1.728476882,2.298945665,2.706494331,2.961611271,3.095613241,3.217363834,3.292823076,3.195514441,3.036151648,0.903698862,3.026772022,0.948474526,1.022392511,1.058514237,1.057927132,1.042409658,1.026437998,0.306728002,0.306682279,0.170534209,0.154634232,0.139349843,0.130443275,0.126057916,0.126069816,0.131674677,0.148383011,0.202712959,0.428656259,0.306755741,0.804526838,1.216637888,1.549115776,1.776859826,1.911748522,1.976335029,2.033144014,2.062715883,1.993689148,1.891326724,0.306348808,1.878741214,0.302641983,0.292271575,0.262977512,0.220591968,0.195187527,0.181592149,0.020158883,0.020232599,-0.033110052,-0.050784405,-0.068901166,-0.079934545,-0.083491199,-0.080239981,-0.070757955,-0.054471202,-0.023564823,0.089019522,0.020253265,0.148175359,0.189008594,0.198519006,0.205188364,0.210498989,0.21524252,0.222001389,0.229149282,0.231322452,0.231118068,0.019369639,0.233353332,0.004943018,-0.001293988,-0.002237626,-0.008691809,-0.022023469,-0.026878152,0.210615072,0.210631654,0.312438595,0.310875937,0.311330076,0.314453565,0.317441298,0.317528261,0.314494954,0.310442565,0.30272654,0.227191723,0.210601015,0.188628874,0.318290308,0.469085861,0.580749899,0.649893695,0.685767976,0.716205061,0.731688192,0.699916363,0.650286201,0.213044994,0.645875019,0.24379874,0.277418431,0.304347306,0.321944828,0.322084561,0.316644046
t28,0.914062023,0.914068818,0.907518148,0.892220378,0.883282602,0.885990143,0.893372655,0.901875734,0.911455512,0.926307857,0.950380743,0.989618421,0.914038658,1.104257584,1.574162483,1.932514429,2.185917139,2.399721622,2.521959782,2.619219542,2.669108391,2.589850664,2.464373589,0.915360332,2.463170052,0.93837297,0.966797829,0.976670861,0.962976038,0.945001304,0.924336314,0.241351816,0.241317426,0.12441858,0.113543819,0.104181814,0.099087203,0.097260474,0.098624748,0.103622942,0.115240377,0.147293747,0.308005122,0.24137183,0.596309159,0.926472174,1.208601697,1.413760493,1.542544545,1.60930604,1.664399933,1.695760338,1.652647431,1.589177778,0.241284387,1.592398914,0.239431388,0.227774925,0.198459562,0.162245241,0.14325973,0.133416382,0.070520878,0.070512213,-0.02742037,-0.038711507,-0.050194122,-0.05750687,-0.060625013,-0.058997072,-0.05266514,-0.042015206,-0.021102581,0.066817537,0.070517279,0.277369678,0.325639933,0.357921571,0.373138398,0.377905995,0.379882365,0.384659886,0.388665915,0.379582465,0.366235137,0.070113286,0.363093913,0.058408692,0.039293401,0.008669174,-0.007319451,-0.015624781,-0.020078406,0.191212242,0.191222493,0.274977828,0.273539411,0.273581261,0.276195221,0.27918234,0.280599333,0.28064714,0.282358315,0.285627967,0.24174045,0.191204008,0.176632767,0.195183975,0.281174652,0.361673078,0.415983903,0.44569474,0.469829825,0.482684219,0.464093897,0.434573132,0.193010086,0.434371853,0.216940937,0.245125301,0.268195565,0.282411981,0.282672467,0.27813937
t29,0.836088359,0.8361426,0.915029407,0.900179625,0.891677916,0.895388126,0.902396142,0.905527413,0.906717122,0.919031203,0.948591411,0.993326724,0.836136758,1.042116523,1.202290416,1.634457111,1.945387125,2.134917736,2.231919527,2.315683365,2.364783287,2.298840046,2.201657772,0.837223351,2.213582039,0.873864174,0.930708349,0.956472516,0.960337579,0.948711216,0.93105334,0.226132866,0.226101542,0.12277587,0.111794036,0.102379384,0.097044525,0.095133016,0.096788173,0.102290828,0.114586744,0.145397961,0.290000929,0.226150054,0.554464888,0.859932723,1.124132546,1.318249362,1.440678043,1.504037174,1.555294019,1.584911748,1.548670507,1.496219541,0.226236988,1.501989678,0.226135858,0.215953806,0.188570225,0.156142668,0.141279267,0.13206142,0.057207476,0.057219464,-0.027381776,-0.038723115,-0.049123302,-0.055715956,-0.058922864,-0.057498831,-0.051014751,-0.039031859,-0.020857347,0.075463742,0.057189789,0.245617852,0.287858903,0.318341404,0.340462536,0.358195007,0.371374696,0.385920018,0.398739159,0.398233205,0.394057661,0.057127248,0.398431867,0.055639766,0.035036333,0.008384006,-0.007201073,-0.014829752,-0.019556021,0.174892372,0.174902581,0.261948486,0.260862324,0.260793483,0.263003326,0.2657174,0.267298174,0.267852481,0.270293811,0.275500173,0.234768003,0.174884861,0.156155722,0.142892926,0.222228414,0.304396832,0.360820393,0.392557574,0.418178183,0.433363634,0.421841857,0.402445374,0.17662122,0.407836794,0.200009382,0.228540691,0.252741985,0.267768058,0.267946759,0.264298898
t3,0.969193518,0.969158888,1.110356212,1.061345577,1.050038815,1.049538374,1.047836542,1.033783197,1.009002566,0.990763187,1.010204554,1.049666882,0.969171584,1.190674424,1.545725942,2.011213779,2.442521811,2.725937605,2.856193066,2.948945045,2.992274523,2.895117283,2.768043995,0.968835711,2.767654657,0.969545662,1.050657868,1.100963235,1.113480568,1.105744004,1.12677896,0.332782002,0.332749155,0.104891997,0.083492131,0.064423169,0.051472459,0.043783243,0.041661985,0.045293454,0.058406772,0.102480454,0.296645915,0.332801052,0.629470502,1.022307716,1.372543929,1.636257812,1.80489136,1.89203356,1.957763782,1.990226575,1.930142857,1.841234042,0.332457156,1.830925594,0.327527624,0.309923043,0.268141062,0.207831387,0.153819492,0.124196118,0.037070885,0.037040539,-0.015325921,-0.027915111,-0.041512828,-0.050907612,-0.054723289,-0.053088058,-0.047158029,-0.037225764,-0.015810924,-0.000445201,0.037084654,-0.000560398,-0.000408666,-0.000516473,-0.000307094,0.002931843,0.010318114,0.014673284,0.018574318,0.021807007,0.022422446,0.036790386,0.017667865,0.034878109,0.033191986,0.025453165,0.006423581,-0.003520184,-0.00911115,0.141736893,0.141744267,0.187578306,0.177762753,0.168926295,0.16263148,0.158038663,0.154221132,0.151696424,0.154547306,0.168240287,0.155137928,0.141730886,0.186434193,0.297524037,0.423080904,0.525046023,0.591758734,0.62699737,0.654158292,0.668346935,0.646945862,0.614001721,0.142835454,0.612726398,0.157885167,0.17599041,0.190912369,0.20155058,0.205041225,0.197977026
t30,0.948531091,0.948521495,0.925269902,0.907744706,0.895368397,0.894416213,0.896137476,0.895637691,0.900625288,0.91738981,0.94848603,0.985852957,0.948510051,1.081909537,1.45064199,1.965958357,2.381017923,2.648992062,2.799673319,2.919523716,2.986094713,2.89968729,2.772872925,0.945456505,2.769818544,0.924569488,0.941932142,0.980354428,0.981950521,0.966504395,0.944968998,0.255014083,0.254978603,0.131845503,0.120101943,0.110058771,0.104690227,0.10303848,0.105086188,0.111073735,0.123808866,0.155180773,0.310972546,0.255034508,0.602634041,0.941535543,1.235614515,1.452433289,1.589979467,1.662215455,1.721457986,1.755558121,1.71270876,1.648924792,0.255170871,1.652029727,0.255000934,0.242398779,0.209757652,0.169965274,0.151298873,0.141436922,0.064712457,0.064760245,-0.030411467,-0.043112826,-0.05612715,-0.064570941,-0.067867793,-0.065808535,-0.058105793,-0.044560608,-0.019554719,0.077149622,0.06471137,0.255224377,0.297521472,0.326294422,0.348014474,0.366973162,0.384053677,0.40032354,0.414516687,0.415345401,0.413027495,0.064778082,0.42253077,0.064951703,0.043981615,0.013552889,-0.007854616,-0.016281227,-0.021416549,0.16943421,0.169445441,0.269116399,0.26912144,0.270116312,0.273223053,0.276651056,0.278833028,0.279953121,0.282731304,0.287210309,0.238738295,0.169425507,0.162320497,0.201045268,0.317037322,0.418532872,0.485288981,0.52158864,0.550694737,0.567040943,0.549138223,0.519735768,0.171148397,0.520579507,0.195035439,0.225656856,0.253203285,0.272111448,0.273826903,0.270670971
t31,1.064866304,1.064810276,0.933788478,0.916490138,0.909418643,0.911662281,0.913310885,0.912966549,0.911827207,0.914089382,0.92186892,0.952340484,1.064886093,1.095420003,1.400421023,1.88185823,2.235021591,2.464749336,2.588883162,2.692225218,2.747419357,2.656932831,2.518005133,1.060305357,2.509851694,1.013718367,1.030296206,1.031720519,1.013454199,0.98795259,0.959085166,0.342409236,0.342380832,0.233314847,0.218007978,0.20499705,0.198238506,0.196246556,0.199243553,0.20805472,0.22648889,0.271608592,0.421011551,0.34242462,0.674528153,0.961142765,1.203137463,1.376247027,1.481634428,1.532322372,1.573727224,1.594965021,1.54871947,1.482382698,0.343002294,1.474759604,0.349851469,0.347909963,0.325250835,0.289455932,0.263354883,0.246752073,0.063886963,0.063850857,-0.02684704,-0.038225934,-0.049897358,-0.057402562,-0.060439121,-0.058403581,-0.051396962,-0.038889688,-0.015816389,0.073450506,0.063895725,0.301995873,0.395452201,0.414364576,0.421889573,0.426223785,0.4282552,0.432570726,0.435121089,0.424227446,0.412184745,0.063992463,0.417653233,0.066369452,0.046518352,0.014003118,-0.006532991,-0.01461033,-0.019449966,0.203614181,0.203629152,0.293920399,0.294141668,0.296274549,0.301004771,0.306412115,0.311231962,0.315729056,0.320411185,0.318354663,0.254993753,0.203602717,0.168542087,0.218128334,0.348471509,0.45945009,0.531779406,0.570681862,0.601088612,0.617786499,0.598009449,0.566283394,0.205413827,0.568531363,0.229158324,0.257108675,0.280962483,0.298126353,0.300754853,0.296769265
t32,1.025294781,1.025229812,1.018989563,1.006523728,1.001130819,1.007203698,1.013609529,1.015187979,1.019210577,1.019147515,1.017139912,1.013993859,1.025336981,1.109395146,1.555146813,2.079834938,2.448953152,2.688141584,2.815371752,2.926702976,2.987393141,2.8818717,2.71589303,1.024387002,2.698934078,1.009367466,1.049838662,1.07260108,1.068098187,1.052897215,1.034068465,0.261686527,0.261652278,0.120863428,0.108292833,0.097513387,0.091486331,0.089416018,0.091531826,0.098001177,0.110887843,0.141838056,0.290364484,0.261706281,0.575002918,0.909423595,1.203403496,1.422901015,1.563738148,1.638648116,1.699048271,1.733652491,1.692205386,1.629911416,0.261782952,1.632714759,0.260658767,0.246277043,0.211231836,0.168045722,0.144238858,0.131701896,0.079123281,0.079172082,-0.028390987,-0.040714946,-0.051719852,-0.059110135,-0.062488861,-0.060678523,-0.053968813,-0.041571286,-0.016819095,0.053306073,0.079084866,0.256568015,0.450428218,0.444748789,0.437611431,0.432269216,0.427965164,0.428371578,0.427770674,0.415176421,0.401693821,0.078701682,0.400970399,0.069102965,0.046545692,0.014298839,-0.006778854,-0.014863396,-0.019777693,0.173174073,0.173182575,0.250269704,0.249427744,0.250024178,0.253054149,0.256708003,0.259915877,0.26320185,0.267935005,0.272205919,0.234833579,0.173167036,0.196635867,0.262602045,0.373957804,0.468451718,0.531081174,0.565420202,0.593663035,0.609201002,0.588323576,0.554869177,0.174552764,0.554534733,0.194181521,0.219841104,0.242716587,0.257532374,0.257401002,0.252925231
t33,1.031343818,1.031324625,0.957996666,0.937708318,0.92571038,0.926063061,0.927943051,0.926609635,0.927414596,0.934191346,0.944287241,0.982168913,1.031362295,1.168899298,1.707410812,2.269823074,2.65136838,2.878775358,2.994129896,3.101802826,3.162950754,3.0505445,2.878038883,1.028386474,2.870252848,1.014930606,1.048252821,1.054965377,1.038623333,1.013519049,0.983789742,0.278907783,0.278867803,0.151972469,0.137648688,0.124676237,0.117371029,0.114173353,0.115304882,0.121830018,0.137631425,0.182907453,0.371209296,0.278931772,0.701031795,1.070184764,1.375687048,1.590118136,1.719382668,1.782605033,1.836727175,1.866096159,1.80988026,1.726549968,0.278756767,1.719635392,0.276553253,0.265335507,0.235210844,0.196430144,0.175277817,0.162880149,0.083178654,0.083273686,-0.033557933,-0.050043266,-0.06632816,-0.076367125,-0.080118321,-0.077541076,-0.068023048,-0.051441696,-0.018460438,0.082024157,0.083110116,0.337251186,0.475588113,0.491746455,0.496368259,0.498650849,0.499350518,0.50258112,0.504367888,0.491872698,0.47713387,0.082636289,0.477250367,0.068397127,0.04209061,0.012726737,-0.008757086,-0.017984645,-0.023674505,0.182744027,0.182759227,0.271805459,0.270812261,0.2714463,0.274922194,0.278789842,0.28090802,0.281382826,0.281622647,0.279318823,0.224759328,0.182731664,0.198180072,0.306537303,0.438579337,0.53921911,0.602903655,0.636883374,0.666332037,0.682414307,0.65580734,0.613654317,0.184548542,0.612088444,0.209004037,0.238769098,0.264735288,0.280869287,0.279799298,0.274890044
